Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2023-02-14,60.17,58.17,51.74,49.62,46.96,43.67,,,,,
2023-02-23,0.12,0.12,0.12,0.12,0.12,0.12,,,,,
2023-03-01,45.15,0.76,0.12,0.12,0.12,0.12,,,,,
2023-03-08,877.52,688.22,502.82,304.37,257.14,212.59,,,,,
2023-03-16,45.59,44.74,86.56,224.12,207.99,181.35,,,,,
2023-03-22,281.84,223.61,200.33,151.27,127.39,112.36,,,,,
2023-03-29,332.89,227.84,183.25,143.26,113.86,95.58,,,,,
2023-04-04,74.74,74.24,91.17,90.58,81.56,77.59,,,,,
2023-04-11,55.94,49.11,45.63,43.68,40.17,37.39,,,,,
2023-04-20,0.12,0.12,0.12,0.12,0.12,0.12,,,,,
2023-04-27,359.53,200.77,117.12,94.15,82.39,74.81,,,,,
2023-05-05,84.75,71.03,67.16,158.65,170.52,,,,,,
2023-05-11,603.32,528.54,443.92,351.28,269.5,221.84,,,,,
2023-05-18,321.52,278.75,333.83,271.06,218.67,208.68,,,,,
2023-05-25,525.17,589.53,408.08,335.26,259.63,198.5,,,,,
2023-05-31,231.99,0.8,0.18,0.16,,,,,,,
2023-06-05,119.37,104.66,134.74,205.16,225.94,230.48,,,,,
2023-06-13,80.58,,97.76,,,,,73.62,79.3,79.3,133.34
2023-06-21,334.19,281.38,222.03,171.81,138.69,,,,,,
2023-06-28,430.39,325.45,259.71,203.75,168.38,128.83,,,,,
2023-07-05,111.89,88.71,75.1,63.06,54.69,44.83,,,,,
2023-07-12,496.35,381.12,299.16,225.4,172.99,147.7,,,,,
2023-07-19,564.36,446.78,331.88,247.48,194.73,158.47,,,,,
2023-07-26,34.84,36.51,92.64,0.21,0.21,0.21,,,,,
2023-08-01,61.27,52.96,172.73,204.54,151.21,131.75,,,,,
2023-08-10,1.89,0.13,0.12,0.12,0.12,0.12,,,,,
2023-08-17,0.13,8.92,3.52,0.13,0.13,0.13,,,,,
2023-08-24,0.13,0.13,0.22,0.34,0.13,0.13,,,,,
