Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2023-03-04,5.45,5.44,5.44,5.46,5.47,5.47,,,,,
2023-03-08,4.85,4.79,4.78,4.78,4.78,4.79,,,,,
2023-03-16,5.2,5.18,5.18,5.18,5.18,5.18,,,,,
2023-03-22,5.29,5.26,5.27,5.28,5.28,5.28,,,,,
2023-03-29,5.47,5.47,5.47,5.47,5.47,5.47,,,,,
2023-04-11,5.59,5.59,5.59,5.59,5.59,5.59,,,,,
2023-04-20,5.66,5.65,5.65,5.65,5.65,5.65,,,,,
2023-04-27,5.92,5.92,5.92,5.91,5.91,5.92,,,,,
2023-05-05,6.09,6.08,6.08,6.08,6.08,6.08,,,,,
2023-05-11,6.22,6.22,6.22,6.22,6.22,6.22,,,,,
2023-05-18,6.02,6.02,6.02,6.02,6.02,6.02,,,,,
2023-05-25,5.79,5.78,5.77,5.78,5.79,5.86,,,,,
2023-05-31,5.99,5.99,5.99,6.0,5.99,6.04,,,,,
2023-06-05,6.17,6.14,6.12,6.12,6.12,6.12,,,,,
2023-06-13,6.42,6.38,6.37,6.37,6.37,6.37,,,,,
2023-06-21,6.61,6.59,6.58,6.58,6.58,6.58,,,,,
2023-06-28,6.79,6.79,6.79,6.79,6.79,6.79,,,,,
2023-07-05,6.98,6.98,6.98,6.98,6.97,6.97,,,,,
2023-07-12,7.11,7.08,7.08,7.08,7.08,7.09,,,,,
2023-07-19,7.2,7.18,7.18,7.18,7.18,7.18,,,,,
2023-07-26,7.21,7.21,7.21,7.21,7.21,7.21,,,,,
2023-08-01,7.27,,7.26,,,,,7.27,7.26,7.26,7.26
2023-08-10,7.15,7.15,7.15,7.14,7.14,7.14,,,,,
2023-08-17,7.22,7.23,7.23,7.26,7.3,7.31,,,,,
2023-08-24,7.3,7.3,7.3,7.3,7.3,7.3,,,,,
